level,start_ms,header,end_ms
5,502,العتبى,502
5,502,أبو سعيد المخزومى:,502
5,502,دعبل بن على الخزاعى:,502
5,502,إسحاق بن إبراهيم الموصلى,502
5,502,المؤمل بن أميل,502
5,502,إبراهيم بن العباس بن محمد بن صول,503
5,503,أبو على البصير:,503
5,503,سعيد بن حميد,503
5,503,على بن الجهم,503
5,503,ابن أبى فنن:,503
5,503,يزيد بن محمد المهلبى,503
5,503,عمارة بن عقيل بن بلال بن جرير,503
5,503,أحمد بن أبى طاهر,503
5,503,أبو تمام حبيب بن أوس الطائى,504
5,504,أبو عبادة البحترى،,505
5,505,ديك الجن، واسمه عبد السلام بن رغبان بن عبد السلام بن حبيب بن عبد الله,505
5,505,ابن الرومى,505
5,505,عبد الله بن المعتز,506
5,506,عبيد بن عبد الله بن طاهر,506
5,506,ابن طباطبا العلوى:,506
5,506,منصور الفقيه المقرىء,507
5,507,ابن بسام:,507
5,507,جحظة:,507
5,507,الصنوبرى,507
5,507,أبو الفتح كشاجم:,507
4,507,ومما يتمثل به من أشعار المولدين:,512
5,507,منهم أبو فراس الحمدانى,508
5,508,أبو الطيب المتنبى,508
5,508,السرى بن أحمد بن السرى الموصلى,509
5,509,أبو بكر محمد بن هاشم الخالدى,509
5,509,أبو عثمان سعيد بن هاشم الخالدى [أخوه],509
5,509,الخباز البلدى:,509
5,509,أبو إسحاق الصابىء,509
5,509,عبد العزيز عمر بن نباته,509
5,509,ابن لنكك البصرى:,509
5,509,أبو الحسن عبد الله بن محمد بن محمد السلامى,510
5,510,أبو الفرج الببغا,510
5,510,ابن سكرة الهاشمى:,510
5,510,ابن الحجاج:,510
5,510,أبو الحسن الموسوى النقيب:,511
5,511,أبو طالب المأمونى,511
5,511,ابن العميد:,511
5,511,الصاحب بن عباد:,511
5,511,الحسن بن على بن عبد العزيز القاضى,511
5,511,أبو بكر محمد بن العباس الخوارزمى,511
5,511,بديع الزمان أبو الفضل الهمذانى، أحمد بن الحسين بن يحيى بن سعيد,512
5,512,إسماعيل الناشىء,512
5,512,أبو الفتح على بن محمد البستى,512
3,512,الباب الثانى من القسم الثانى من الفن الثانى فى أوابد العرب,520
4,513,البحيرة:,513
4,513,الوصيلة:,513
4,513,السائبة:,513
4,513,الحامى:,513
4,513,الأزلام:,514
4,514,الميسر:,520
5,515,ومنها: نكاح المقت:,515
5,515,ومنها: رمى البعرة:,516
5,516,ومنها: ذبح العتائر:,516
5,516,عقد السلع والعشر:,516
5,516,ذبح الظبى: كان الرجل ينذر أنه إذا بلغت إبله أو غنمه مبلغا فأذبح عنها,516
5,516,ومنها: حبس البلايا:,516
5,516,ومنها: خروج الهامة: زعموا أن الإنسان اذا قتل، ولم يطالب بثأره، خرج من,516
5,516,ومنها: إغلاق الظهر:,516
5,516,ومنها: التعمية والتفقئة:,516
5,516,ومنها: بكاء المقتول:,517
5,517,ومنها: رمى السن في الشمس:,517
5,517,ومنها: خضاب النحر:,517
5,517,ومنها: التصفيق:,517
5,517,ومنها: جز النواصى.,517
5,517,ومنها: كى السليم عن الجرب:,517
5,517,ومنها: ضرب الثور:,517
5,517,ومنها: كعب الأرنب:,518
5,518,ومنها: حيض السمرة:,518
5,518,ومنها: الطارف والمطروف:,518
5,518,ومنها: وطء المقاليت:,518
5,518,ومنها: تعليق الحلى على السليم:,518
5,518,ومنها: ذهاب الخدر:,518
5,518,ومنها: الحلأ:,519
5,519,ومنها: التعشير:,519
5,519,ومنها: عقد الرتم:,519
5,519,ومنها: دائرة المهقوع:,519
5,519,ومنها: شق الرداء والبرقع:,519
5,519,ومنها: نوء السماك:,519
5,519,ومنها: النسيء:,519
5,519,ومنها: وأد البنات:,520
3,520,الباب الثالث من القسم الثانى من الفن الثانى فى أخبار الكهنة ويتصل به الزجر والفأل والطيرة والفراسة والذكاء،,539
4,520,أخبار الكهنة,525
5,521,فمن أخبار الكهنة،,522
5,522,ومن أخبارهم:,523
5,523,ومنها,524
5,524,ومنها.,525
5,525,ومنها:,525
4,525,الزجر,533
4,533,الفأل والطيرة,537
4,537,الفراسة والذكاء,539
3,539,الباب الرابع من القسم الثانى من الفن الثانى فى الكنايات والتعريض,546
3,546,الباب الخامس من القسم الثانى من الفن الثانى فى الألغاز والأحاجى,552
4,551,ومما يتصل بهذا الباب مسائل العويص,552
2,552,القسم الثالث من الفن الثانى فى المدح، والهجو، والمجون، والفكاهات، والملح، والخمر، والمعاقرة، والندمان، والقيان ، ووصف آلات الطرب,1033
3,553,الباب الأول من هذا القسم فى المدح، وفيه ثلاثة عشر فصلا,613
4,569,ذكر ما قيل في الافتخار,571
4,571,ذكر ما قيل في الجود والكرم وأخبار الكرام,575
4,575,ذكر من انتهى اليهم الجود في الجاهلية وذكر شىء من أخبارهم,583
4,583,ذكر ما قيل في الإعطاء قبل السؤال,584
4,584,ذكر ما قيل في الشجاعة والصبر والإقدام,590
5,586,ومما قيل في الصبر والإقدام,590
4,590,ذكر ما قيل في وفور العقل,592
4,592,ذكر ما قيل في حد العقل وماهيته وما وصف به,594
4,594,ذكر ما قيل في الصدق,596
4,596,ذكر ما قيل في الوفاء والمحافظة والأمانة,600
4,600,ذكر ما قيل في التواضع,602
4,602,ذكر ما قيل في القناعة والنزاهة,602
4,602,ذكر ما قيل في الشكر والثناء,606
4,606,ذكر ما قيل في الوعد والإنجاز,608
4,608,ذكر ما قيل في الشفاعة,609
4,609,ذكر ما قيل في الاعتذار والاستعطاف,613
3,613,الباب الثانى من القسم الثالث من الفن الثانى فى الهجاء، وفيه أربعة عشر فصلا,695
4,614,ذكر ما قيل في الهجاء ومن يستحقه,625
5,617,ومما قيل في الهجاء من النظم,624
5,624,ومما هجى به أهل الوقت على الإطلاق،,624
5,624,ومما قيل في هجاء بعض العشيرة ومدح بعضهم،,625
4,625,ذكر ما قيل في الحسد,627
5,626,ومما قيل من الشعر في تفضيل المحسود ومدحه، وهجاء الحاسد وذمه،,627
4,627,ذكر ما قيل في السعاية والبغى والغيبة والنميمة,631
5,629,ومما قيل في الغيبة والنميمة،,631
4,631,ذكر ما قيل في البخل واللؤم,651
5,633,ومن أخبار البخلاء:,644
5,644,احتجاج البخلاء وتحسينهم للبخل على قبحه,651
4,651,ذكر ما قيل في التطفيل ويتصل به أخبار الأكلة والمؤاكلة,662
4,662,ذكر آداب الأكل والمؤاكلة,664
4,664,ذكر الاقتصاد في المطاعم والعفة عنها,666
4,666,ذكر أخبار الأكلة,669
4,669,ذكر ما قيل في الجبن والفرار,674
5,671,ومن أخبار الفرارين الذين حسنوا الفرار على قبحه,674
4,674,ذكر ما قيل في الحمق والجهل,678
4,678,ذكر ما قيل في الكذب,680
4,680,ذكر ما قيل في الغدر والخيانة,685
5,681,ذكر أخبار أهل الغدر وغدراتهم المشهورة,685
4,685,ذكر ما قيل في الكبر والعجب,689
5,689,ومما هجى به أهل التكبر,689
4,689,ذكر ما قيل في الحرص والطمع,691
4,691,ذكر ما قيل في الوعد والمطل,692
4,692,ذكر ما قيل في العى والحصر,695
3,695,الباب الثالث من القسم الثالث من الفن الثانى (فى المجون والنوادر والفكاهات والملح),751
4,696,ذكر مزاحات رسول الله صلى الله عليه وسلم,696
4,696,ذكر من اشتهر بالمزاح من الصحابة رضوان الله عليهم,700
4,700,ذكر شىء من مجون الأعراب,701
4,701,ذكر شىء من نوادر القضاة,704
4,704,ذكر شىء من نوادر النحاة,705
4,705,ذكر شىء من نوادر المتنبئين,707
4,707,ذكر شىء من نوادر المغفلين والحمقى,708
4,708,ذكر شىء من نوادر النبيذيين,708
4,708,ذكر شىء من نوادر النساء والجوارى,710
4,710,ذكر شىء من نوادر العميان,711
4,711,ذكر شىء من نوادر السؤال,711
4,711,ذكر شىء من نوادر من اشتهر بالمجون,712
4,712,ذكر شىء من نوادر أشعب وأخباره,722
4,722,ذكر شىء من نوادر أبى دلامة,730
4,730,ذكر شىء من نوادر أبى صدقة,733
4,733,ذكر شىء من نوادر الأقيشر,736
4,736,ذكر شىء من نوادر ابن سيابة,737
4,737,ذكر شىء من نوادر مطيع بن إياس الكنانى وأخباره,741
4,741,ذكر شىء من نوادر أبى الشبل,743
4,743,ذكر شىء من نوادر حمزة بن بيض الحنفى,745
4,745,ذكر شىء من نوادر أبى العيناء عفا الله عنه,749
4,749,ذكر ما ورد في كراهة المزح,750
4,750,ذكر شىء من الشعر المناسب لهذا الباب والداخل فيه,751
3,751,الباب الرابع من القسم الثالث من الفن الثانى فى الخمر وتحريمها وآفاتها وجناياتها وأسمائها، وأخبار من تنزه عنها في الجاهلية، ومن حد فيها من الأشراف، ومن اشتهر بها، ولبس ثوب الخلاعة بسببها، وما قيل فيها من جيد الشعر، وما قيل في وصف آلاتها وآنيتها، وما قيل فى مبادرة اللذات، وما وصفت به المجالس وما يجرى هذا المجرى,782
4,751,ذكر ما قيل في الخمر وتحريمها,755
4,755,وأما ما ورد في تحريمها في كتاب الله وبينته السنة،,756
4,756,ذكر ما قيل في إباحة المطبوخ,757
4,757,ذكر آفات الخمر وجناياتها,759
4,759,ذكر أسماء الخمر من حين تعصر الى أن تشرب,760
4,760,ذكر أخبار من تنزه عنها في الجاهلية وتركها ترفعا عنها,761
4,761,ذكر من حد فيها من الأشراف ومن شربها منهم ومن اشتهر بها ولبس فيها ثوب الخلاعة ومن افتخر بشربها,773
